4	5.24851729386e-05
4	0.0261783118659
4	0.128155319081
4	0.0272353915988
5	0.0721317611829
5	0.167907483697
6	0.151794623257
5	0.240729633419
6	0.151823131967
6	0.0948750529437
8	0.0895222597951
7	0.000516062443556
7	0.132928399485
8	0.202627223831
8	0.12592936803
7	0.126527759951
7	0.267345545568
8	0.146164899818
7	0.171338970384
8	0.356024181802
10	0.305637365726
9	0.0439228092376
10	0.12439876036
9	0.135098564644
10	0.154825784216
9	0.275069811792
9	0.27518988204
10	0.309560011404
10	0.309586672586
11	0.133296940175
12	0.155415945161
10	0.340772810131
11	0.163571585782
11	0.343057162136
11	0.344741416775
11	0.343731387731
11	0.346993792199
11	0.164026746321
12	0.362415619357
11	0.274040081324
11	0.175385799288
12	0.343926763918
11	0.128912522705
5	0.054147347482
12	0.280954647447
12	0.342207944069
13	0.346438597799
5	0.000125786163522
13	0.346826524937
12	0.344449361865
12	0.366912077883
15	0.349906929679
13	0.14201786305
4	0.0942368707676
13	0.350199413772
14	0.154747570913
14	0.352722875989
14	0.36128275225
14	0.344236629818
13	0.343310268814
14	0.349174318499
14	0.350981429809
14	0.154828590634
15	0.145276812478
16	0.349070902603
14	0.313455096412
15	0.348298524553
16	0.349070902603
7	0.123765058985
5	0.163344642352
7	0.129260728654
16	0.352838365217
17	0.351377199694
17	0.351385601224
16	0.352954559061
17	0.353616037747
7	0.202331390508
8	0.20176302826
17	0.346186988367
5	0.0542702544604
5	0.294653946777
8	0.15532216292
7	0.201089776855
10	0.130780947106
5	0.126560391363
10	0.167774680106
12	0.34571295319
11	0.344137990556
11	0.13343326255
4	0.12949656367
15	0.351916711801
16	0.352715914938
14	0.349363168193
4	0.0944729774301
17	0.353697248476
5	5.11993446484e-05
5	0.0330338577426
9	0.273816775862
6	0.068121006935
9	0.163612097196
12	0.337864753312
13	0.342839798308
13	0.282980534589
17	0.351377199694
13	0.145281792003
4	0.0355593318389
6	0.301610901381
5	4.3192812716e-05
6	0.12412422153
6	0.149387052835
8	0.149485792969
8	0.0880710693401
10	0.359550150641
12	0.341274575301
12	0.151669633706
12	0.34111036242
8	0.12592936803
15	0.173078563508
14	0.316603575796
14	0.163225980326
12	0.155236614213
11	0.351723224711
5	0.240853016222
4	0.12959272494
5	0.128884047649
7	0.000919142864982
4	0.0136703226832
7	0.000125439036628
7	0.343916735553
6	0.267997655597
5	0.240272179196
9	0.343931455341
9	0.342607538475
5	0.241180873959
9	0.160679064525
13	0.173938670769
10	0.310268931011
11	0.351726794506
5	0.126806897225
10	0.381453117961
5	0.270721706538
13	0.130285886495
13	0.342283566367
11	0.31750537742
7	0.0424361847359
7	0.324101107341
13	0.338928914505
8	0.301580489719
15	0.343539872867
14	0.320714803301
12	0.308997613365
16	0.345831084065
9	0.339470983219
9	0.129803937688
15	0.139520639148
15	0.139520639148
10	0.337880854934
4	0.0943449709453
15	0.133660737988
5	0.0721157445534
17	0.351361044364
13	0.346201878047
16	0.352773622165
9	0.128711567582
16	0.349070902603
11	0.349635848043
14	0.345760601489
4	0.0607051132384
9	0.377431608027
10	0.126726171589
16	0.35932961437
16	0.352773622165
4	0.00675260896255
5	0.16798535882
5	0.163240073477
4	0.0592580544599
4	0.129591240709
6	0.299508396683
12	0.125637391892
14	0.36128275225
13	0.317521853857
13	0.347705112676
15	0.145289850267
8	0.149537948578
8	0.35203310359
9	0.130313222328
16	0.344535699299
15	0.351070314461
10	0.15537078909
15	0.347463977299
12	0.350122243351
16	0.345831084065
13	0.343304424519
9	0.130010607414
4	0.0272361765596
16	0.369544143664
9	0.133628835038
12	0.12971507592
16	0.16336873888
16	0.349557575248
16	0.364610348735
14	0.362387155407
7	0.168706689036
9	0.12487585248
16	0.349063134026
10	0.324192084599
4	0.0329482165066
5	0.126874102174
9	0.276275046086
4	0.00014942099365
11	0.174382087816
5	0.202108871806
12	0.138657755648
7	0.263620366025
7	0.169084739813
8	0.0925727137965
13	0.348446152377
7	0.0157478237932
8	0.124534871359
7	0.0542702544604
15	0.347654041832
15	0.35109905215
11	0.346906725692
14	0.36972599418
12	0.368471059199
13	0.142040643522
13	0.133631560783
8	0.303619904091
11	0.381399657741
12	0.357450579749
12	0.309478904722
7	0.127091700134
8	0.363855178758
14	0.380327910395
11	0.34374379591
5	0.126893358253
8	0.124433193312
11	0.358746984241
4	0.0975894180952
5	0.163284768212
5	0.126587441108
13	0.173261407954
9	0.135493291457
6	0.294615667332
6	0.0357510799429
13	0.346182019045
6	0.0680546838759
4	0.0269604001311
7	0.266558146667
13	0.379376697857
4	0.0604632686328
8	0.0549110709952
8	0.311681056991
9	0.338763388752
12	0.280887035547
10	0.36719954143
14	0.144747835082
10	0.268781881485
11	0.344548331589
9	0.122509920503
6	0.149573694124
7	0.324092218262
4	1.49209191286e-05
8	0.340453442899
15	0.133660737988
14	0.359604829857
14	0.34439062987
9	0.168528931354
16	0.163320036656
18	0.352865144334
5	0.241189337139
4	0.0273159487106
10	0.364004184681
16	0.364242363944
6	0.16801005694
10	0.131284216081
7	0.201982973422
11	0.275716138427
10	0.0978816468733
4	0.0944673197974
6	0.149473983509
16	0.349054802368
16	0.352838365217
12	0.364611665156
15	0.349906929679
6	1.4959310675e-05
14	0.34429344903
14	0.16772165464
8	0.265276971316
14	0.341155148567
7	0.000518067607823
9	0.27633116844
5	0.0555984555985
12	0.34379300512
14	0.317347473923
11	0.347089750727
16	0.352719439957
6	0.0963828251849
9	0.122675793897
12	0.340470266235
7	0.20212987013
10	0.170988208709
16	0.144940602461
15	0.350432692308
14	0.352730624656
11	0.128295371539
11	0.13355987098
17	0.351377199694
9	0.343472813209
6	0.0644681346547
17	0.353594137299
7	0.320118644732
13	0.343320879525
15	0.343539872867
10	0.26892457939
6	0.0683549098386
7	0.0534618513769
6	0.0271268103547
14	0.344443911563
7	0.275430597771
13	0.145187601958
15	0.351082903041
6	0.132100622052
6	0.0683161813006
6	0.124125947036
10	0.364474214343
6	0.158682411964
16	0.349079234744
6	0.0153280196199
9	0.275892198582
6	0.302219369492
8	0.0945569560497
11	0.12978176085
9	0.124890748735
13	0.342975156995
10	0.097880402304
14	0.131791129469
12	0.342176104939
14	0.364935618017
11	0.130041772239
13	0.135639176393
14	0.317454765902
13	0.34651690464
15	0.351107445524
14	0.344240352785
13	0.338944992135
16	0.163282902448
16	0.362473037493
4	0.0273163422611
5	0.167938367173
8	0.151768158892
6	0.0462673579194
6	0.000129399585921
8	0.342222442727
7	0.0534618513769
